lane	tile	row	col	rowshift	colshift
2	1635	1	1	0	0
2	1636	1	2	0	0
2	1637	1	3	0	0
2	1638	1	4	0	0
2	1639	1	5	0	0
2	1640	1	6	0	0
2	1641	1	7	0	0
2	1642	1	8	0	0
2	1643	1	9	0	0
2	1644	1	10	0	0
2	1535	2	1	0	0.1715
2	1536	2	2	0	0.1715
2	1537	2	3	0	0.1715
2	1538	2	4	0	0.1715
2	1539	2	5	0	0.1715
2	1540	2	6	0	0.1715
2	1541	2	7	0	0.1715
2	1542	2	8	0	0.1715
2	1543	2	9	0	0.1715
2	1544	2	10	0	0.1715
2	1435	3	1	0	0
2	1436	3	2	0	0
2	1437	3	3	0	0
2	1438	3	4	0	0
2	1439	3	5	0	0
2	1440	3	6	0	0
2	1441	3	7	0	0
2	1442	3	8	0	0
2	1443	3	9	0	0
2	1444	3	10	0	0
2	1335	4	1	0	0.1715
2	1336	4	2	0	0.1715
2	1337	4	3	0	0.1715
2	1338	4	4	0	0.1715
2	1339	4	5	0	0.1715
2	1340	4	6	0	0.1715
2	1341	4	7	0	0.1715
2	1342	4	8	0	0.1715
2	1343	4	9	0	0.1715
2	1344	4	10	0	0.1715
2	1235	5	1	0	0
2	1236	5	2	0	0
2	1237	5	3	0	0
2	1238	5	4	0	0
2	1239	5	5	0	0
2	1240	5	6	0	0
2	1241	5	7	0	0
2	1242	5	8	0	0
2	1243	5	9	0	0
2	1244	5	10	0	0
2	1135	6	1	0	0.1715
2	1136	6	2	0	0.1715
2	1137	6	3	0	0.1715
2	1138	6	4	0	0.1715
2	1139	6	5	0	0.1715
2	1140	6	6	0	0.1715
2	1141	6	7	0	0.1715
2	1142	6	8	0	0.1715
2	1143	6	9	0	0.1715
2	1144	6	10	0	0.1715
