lane	tile	row	col	rowshift	colshift
3	1626	1	1	0	0
3	1627	1	2	0	0
3	1628	1	3	0	0
3	1629	1	4	0	0
3	1630	1	5	0	0
3	1631	1	6	0	0
3	1632	1	7	0	0
3	1633	1	8	0	0
3	1634	1	9	0	0
3	1635	1	10	0	0
3	1526	2	1	0	0.1715
3	1527	2	2	0	0.1715
3	1528	2	3	0	0.1715
3	1529	2	4	0	0.1715
3	1530	2	5	0	0.1715
3	1531	2	6	0	0.1715
3	1532	2	7	0	0.1715
3	1533	2	8	0	0.1715
3	1534	2	9	0	0.1715
3	1535	2	10	0	0.1715
3	1426	3	1	0	0
3	1427	3	2	0	0
3	1428	3	3	0	0
3	1429	3	4	0	0
3	1430	3	5	0	0
3	1431	3	6	0	0
3	1432	3	7	0	0
3	1433	3	8	0	0
3	1434	3	9	0	0
3	1435	3	10	0	0
3	1326	4	1	0	0.1715
3	1327	4	2	0	0.1715
3	1328	4	3	0	0.1715
3	1329	4	4	0	0.1715
3	1330	4	5	0	0.1715
3	1331	4	6	0	0.1715
3	1332	4	7	0	0.1715
3	1333	4	8	0	0.1715
3	1334	4	9	0	0.1715
3	1335	4	10	0	0.1715
3	1226	5	1	0	0
3	1227	5	2	0	0
3	1228	5	3	0	0
3	1229	5	4	0	0
3	1230	5	5	0	0
3	1231	5	6	0	0
3	1232	5	7	0	0
3	1233	5	8	0	0
3	1234	5	9	0	0
3	1235	5	10	0	0
3	1126	6	1	0	0.1715
3	1127	6	2	0	0.1715
3	1128	6	3	0	0.1715
3	1129	6	4	0	0.1715
3	1130	6	5	0	0.1715
3	1131	6	6	0	0.1715
3	1132	6	7	0	0.1715
3	1133	6	8	0	0.1715
3	1134	6	9	0	0.1715
3	1135	6	10	0	0.1715
