lane	tile	row	col	rowshift	colshift
1	2653	1	1	0	0
1	2654	1	2	0	0
1	2655	1	3	0	0
1	2656	1	4	0	0
1	2657	1	5	0	0
1	2658	1	6	0	0
1	2659	1	7	0	0
1	2660	1	8	0	0
1	2661	1	9	0	0
1	2662	1	10	0	0
1	2553	2	1	0	0.1715
1	2554	2	2	0	0.1715
1	2555	2	3	0	0.1715
1	2556	2	4	0	0.1715
1	2557	2	5	0	0.1715
1	2558	2	6	0	0.1715
1	2559	2	7	0	0.1715
1	2560	2	8	0	0.1715
1	2561	2	9	0	0.1715
1	2562	2	10	0	0.1715
1	2453	3	1	0	0
1	2454	3	2	0	0
1	2455	3	3	0	0
1	2456	3	4	0	0
1	2457	3	5	0	0
1	2458	3	6	0	0
1	2459	3	7	0	0
1	2460	3	8	0	0
1	2461	3	9	0	0
1	2462	3	10	0	0
1	2353	4	1	0	0.1715
1	2354	4	2	0	0.1715
1	2355	4	3	0	0.1715
1	2356	4	4	0	0.1715
1	2357	4	5	0	0.1715
1	2358	4	6	0	0.1715
1	2359	4	7	0	0.1715
1	2360	4	8	0	0.1715
1	2361	4	9	0	0.1715
1	2362	4	10	0	0.1715
1	2253	5	1	0	0
1	2254	5	2	0	0
1	2255	5	3	0	0
1	2256	5	4	0	0
1	2257	5	5	0	0
1	2258	5	6	0	0
1	2259	5	7	0	0
1	2260	5	8	0	0
1	2261	5	9	0	0
1	2262	5	10	0	0
1	2153	6	1	0	0.1715
1	2154	6	2	0	0.1715
1	2155	6	3	0	0.1715
1	2156	6	4	0	0.1715
1	2157	6	5	0	0.1715
1	2158	6	6	0	0.1715
1	2159	6	7	0	0.1715
1	2160	6	8	0	0.1715
1	2161	6	9	0	0.1715
1	2162	6	10	0	0.1715
